customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_monthly_charge,charge_tenure_ratio,customer_lifetime_value,engagement_score,service_utilization_score,contract_risk_score,loyalty_score,churn_risk_index,tenure_group,is_new_customer,has_autopay,has_fiber
CUST-00112,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.07,4111.62,Yes,79.07,0.937,3851.64,33.3,42.9,1.0,35.5,25.0,48+,0,1,1
CUST-00113,Female,0,Yes,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,95.41,1121.85,Yes,93.49,1.021,1144.92,88.9,85.7,1.0,24.4,45.0,6-12,0,0,0
CUST-00114,Female,1,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,86.65,3063.36,Yes,78.55,1.103,3379.35,22.2,14.3,1.0,26.1,50.0,24-48,0,0,0
CUST-00115,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.01,439.25,Yes,73.21,1.025,450.06,55.6,57.1,1.0,14.5,55.0,0-6,0,0,1
CUST-00116,Female,0,Yes,Yes,26,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,106.43,2961.21,Yes,113.89,0.934,2767.18,22.2,28.6,1.0,18.9,70.0,24-48,0,0,0
CUST-00117,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,95.47,3202.45,No,97.04,0.984,3150.51,22.2,14.3,0.3,50.8,45.0,24-48,0,0,0
CUST-00118,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,38.36,241.84,No,34.55,1.11,268.52,55.6,57.1,1.0,15.0,55.0,6-12,0,0,0
CUST-00119,Female,0,Yes,Yes,4,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),92.05,377.87,Yes,94.47,0.974,368.2,33.3,42.9,0.1,44.9,30.0,0-6,0,1,1
CUST-00120,Male,1,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,44.43,367.74,Yes,40.86,1.087,399.87,44.4,42.9,1.0,13.9,55.0,6-12,0,0,1
CUST-00121,Female,1,No,Yes,21,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,117.39,2437.04,Yes,116.05,1.012,2465.19,44.4,50.0,0.3,48.5,20.0,12-24,0,0,0
CUST-00122,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),46.65,2517.51,No,43.41,1.075,2705.7,11.1,7.1,1.0,34.4,50.0,48+,0,1,0
CUST-00123,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.29,730.07,No,26.07,0.97,708.12,44.4,50.0,1.0,24.4,25.0,24-48,0,1,0
CUST-00124,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,82.08,3935.69,Yes,89.45,0.918,3611.52,66.7,64.3,0.3,65.8,0.0,24-48,0,0,1
CUST-00125,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),81.13,587.17,No,73.4,1.105,649.04,55.6,57.1,1.0,15.6,55.0,6-12,0,1,0
CUST-00126,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),94.61,432.61,No,86.52,1.094,473.05,55.6,64.3,0.3,41.9,50.0,0-6,0,1,1
CUST-00127,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,99.48,1154.53,Yes,104.96,0.948,1094.28,22.2,14.3,0.3,38.6,75.0,6-12,0,0,0
CUST-00128,Male,1,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,116.07,1494.78,No,106.77,1.087,1624.98,33.3,42.9,1.0,14.4,45.0,12-24,0,0,1
CUST-00129,Female,0,Yes,No,29,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.97,2977.39,Yes,102.67,0.925,2754.13,44.4,42.9,1.0,25.0,45.0,24-48,0,0,0
CUST-00130,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,104.05,6469.57,No,111.54,0.933,6034.9,44.4,50.0,1.0,41.1,45.0,48+,0,0,1
CUST-00131,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.38,2595.56,Yes,123.6,0.909,2359.98,55.6,57.1,1.0,22.8,45.0,12-24,0,1,1
CUST-00132,Male,0,No,No,27,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.15,1124.11,Yes,41.63,1.061,1192.05,33.3,35.7,1.0,21.7,25.0,24-48,0,0,1
CUST-00133,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.95,55.605,Yes,55.6,0.665,36.95,11.1,7.1,1.0,2.8,80.0,0-6,1,0,0
CUST-00134,Male,0,No,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,73.5,151.91,No,75.96,0.968,147.0,0.0,0.0,0.3,29.1,55.0,0-6,1,0,0
CUST-00135,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,54.68,215.55,No,53.89,1.015,218.72,44.4,50.0,0.1,47.1,30.0,0-6,0,0,0
CUST-00136,Male,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.35,872.64,No,21.82,1.024,894.0,22.2,14.3,1.0,26.7,50.0,24-48,0,1,0
CUST-00137,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),100.3,2527.61,No,105.32,0.952,2407.2,11.1,7.1,1.0,15.6,70.0,12-24,0,1,0
CUST-00138,Male,0,No,No,9,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),40.8,357.14,Yes,39.68,1.028,367.2,33.3,42.9,0.1,47.7,30.0,6-12,0,1,0
CUST-00139,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),63.56,1843.15,Yes,57.6,1.103,2033.92,55.6,57.1,1.0,28.9,25.0,24-48,0,1,0
CUST-00140,Male,0,No,Yes,28,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,95.91,2718.72,No,97.1,0.988,2685.48,22.2,28.6,1.0,20.0,70.0,24-48,0,0,0
CUST-00141,Female,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,76.72,330.33,Yes,82.58,0.929,306.88,55.6,50.0,0.1,49.3,30.0,0-6,0,0,0
CUST-00142,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.69,3709.33,No,105.98,1.101,4084.15,11.1,7.1,1.0,21.7,70.0,24-48,0,1,0
CUST-00143,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),102.4,4472.07,Yes,97.22,1.053,4710.4,44.4,42.9,0.3,62.4,20.0,24-48,0,1,1
CUST-00144,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),102.26,1230.26,Yes,94.64,1.081,1329.38,33.3,35.7,0.1,49.9,20.0,12-24,0,1,1
CUST-00145,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,98.35,3625.12,No,92.95,1.058,3835.65,66.7,64.3,0.3,63.0,20.0,24-48,0,0,0
CUST-00146,Male,0,No,No,9,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),93.5,773.39,No,85.93,1.088,841.5,55.6,50.0,0.1,52.1,30.0,6-12,0,1,0
CUST-00147,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,76.79,3709.44,Yes,82.43,0.932,3455.55,55.6,64.3,1.0,36.1,25.0,24-48,0,0,1
CUST-00148,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,96.03,5501.15,Yes,90.18,1.065,5857.83,44.4,50.0,1.0,42.8,45.0,48+,0,0,1
CUST-00149,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),79.18,1644.35,No,74.74,1.059,1741.96,55.6,64.3,1.0,23.3,25.0,12-24,0,1,1
CUST-00150,Female,1,Yes,No,11,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,61.54,686.57,No,62.42,0.986,676.94,55.6,57.1,0.3,45.2,30.0,6-12,0,0,0
CUST-00151,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),71.22,1407.44,No,74.08,0.961,1353.18,11.1,7.1,0.3,40.8,25.0,12-24,0,1,0
CUST-00152,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),72.91,852.31,Yes,77.48,0.941,802.01,11.1,7.1,1.0,8.3,80.0,6-12,0,1,0
CUST-00153,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,117.25,125.37,Yes,125.37,0.935,117.25,33.3,42.9,0.1,43.2,50.0,0-6,1,0,1
CUST-00154,Male,0,No,Yes,36,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,67.06,2225.32,Yes,61.81,1.085,2414.16,44.4,57.1,1.0,28.9,25.0,24-48,0,0,1
CUST-00155,Male,1,No,Yes,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,95.5,180.75,Yes,90.38,1.057,191.0,44.4,42.9,1.0,10.0,75.0,0-6,1,0,0
CUST-00156,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.03,647.53,Yes,71.95,1.085,702.27,77.8,71.4,1.0,20.6,55.0,6-12,0,1,0
CUST-00157,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,65.67,2933.66,No,69.85,0.94,2758.14,66.7,71.4,0.1,72.7,0.0,24-48,0,0,1
CUST-00158,Female,0,Yes,No,37,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,107.1,3949.88,Yes,106.75,1.003,3962.7,33.3,42.9,1.0,27.2,45.0,24-48,0,0,1
CUST-00159,Male,0,No,No,4,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),84.59,352.4,No,88.1,0.96,338.36,44.4,57.1,1.0,11.1,55.0,0-6,0,1,0
CUST-00160,Female,0,No,Yes,37,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),103.02,3833.26,No,103.6,0.994,3811.74,55.6,57.1,0.1,67.7,20.0,24-48,0,1,0
CUST-00161,Male,0,Yes,No,63,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),110.12,6513.57,No,103.39,1.065,6937.56,33.3,35.7,0.3,69.7,20.0,48+,0,1,1
CUST-00162,Male,1,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.51,331.5,Yes,82.88,1.068,354.04,33.3,35.7,1.0,8.9,55.0,0-6,0,0,0
CUST-00163,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),38.34,702.74,Yes,35.14,1.091,766.8,11.1,7.1,0.1,49.3,25.0,12-24,0,1,0
CUST-00164,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,104.26,4496.23,Yes,104.56,0.997,4483.18,44.4,50.0,1.0,32.8,45.0,24-48,0,0,1
CUST-00165,Female,1,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),27.79,943.59,Yes,25.5,1.09,1028.23,33.3,42.9,1.0,27.2,25.0,24-48,0,1,1
CUST-00166,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.52,296.12,No,29.61,1.031,305.2,22.2,28.6,1.0,10.0,80.0,6-12,0,0,0
CUST-00167,Female,0,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),61.69,437.59,Yes,62.51,0.987,431.83,0.0,0.0,1.0,3.9,80.0,6-12,0,1,0
CUST-00168,Male,1,No,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),23.39,1191.62,No,24.83,0.942,1122.72,55.6,64.3,0.1,73.8,0.0,24-48,0,1,1
CUST-00169,Male,1,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.11,1684.89,No,25.15,0.919,1548.37,22.2,14.3,1.0,41.7,50.0,48+,0,1,0
CUST-00170,Female,0,Yes,No,46,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,117.73,5145.13,No,111.85,1.053,5415.58,44.4,50.0,1.0,34.4,45.0,24-48,0,0,0
CUST-00171,Female,0,No,No,68,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),88.97,5872.79,No,86.36,1.03,6049.96,55.6,57.1,0.1,84.9,0.0,48+,0,1,0
CUST-00172,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,96.52,3044.7,Yes,92.26,1.046,3185.16,33.3,42.9,0.3,53.0,20.0,24-48,0,0,1
CUST-00173,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,105.34,6059.86,Yes,96.19,1.095,6636.42,33.3,35.7,0.1,77.7,20.0,48+,0,0,1
CUST-00174,Female,0,Yes,No,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),22.14,876.91,Yes,22.48,0.985,863.46,77.8,78.6,1.0,37.2,25.0,24-48,0,1,0
CUST-00175,Female,0,No,No,60,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,61.06,3858.06,No,64.3,0.95,3663.6,44.4,50.0,1.0,42.2,25.0,48+,0,0,0
CUST-00176,Female,0,No,No,7,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,103.98,783.57,No,111.94,0.929,727.86,22.2,35.7,0.1,44.3,75.0,6-12,0,0,0
CUST-00177,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,94.08,4782.03,No,93.77,1.003,4798.08,33.3,42.9,0.1,71.0,20.0,48+,0,0,1
CUST-00178,Male,0,No,Yes,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),30.56,258.83,Yes,28.76,1.063,275.04,44.4,42.9,1.0,13.9,55.0,6-12,0,1,0
CUST-00179,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,112.57,239.84,No,119.92,0.939,225.14,33.3,35.7,1.0,7.8,75.0,0-6,1,0,1
CUST-00180,Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,102.14,2875.26,No,106.49,0.959,2757.78,55.6,57.1,1.0,26.1,45.0,24-48,0,0,1
CUST-00181,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,58.39,921.62,No,61.44,0.95,875.85,44.4,50.0,1.0,17.2,25.0,12-24,0,0,1
CUST-00182,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,112.24,206.72,Yes,103.36,1.086,224.48,44.4,57.1,0.3,38.0,50.0,0-6,1,0,0
CUST-00183,Female,0,No,No,70,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.45,6919.84,No,98.85,1.006,6961.5,55.6,57.1,1.0,50.0,45.0,48+,0,1,0
CUST-00184,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),32.53,1086.17,Yes,29.36,1.108,1203.61,66.7,64.3,1.0,33.9,25.0,24-48,0,1,1
CUST-00185,Male,1,Yes,Yes,60,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.25,3669.26,Yes,61.15,0.92,3375.0,44.4,50.0,1.0,42.2,25.0,48+,0,1,0
CUST-00186,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.1,4099.22,No,56.93,1.003,4111.2,33.3,35.7,1.0,46.7,25.0,48+,0,0,1
CUST-00187,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),112.33,1973.53,Yes,103.87,1.081,2134.27,33.3,35.7,1.0,17.2,45.0,12-24,0,1,1
CUST-00188,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.09,731.14,No,66.47,0.979,715.99,11.1,7.1,1.0,8.3,80.0,6-12,0,0,0
CUST-00189,Male,1,Yes,No,8,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,69.42,589.84,No,73.73,0.942,555.36,33.3,35.7,1.0,11.1,55.0,6-12,0,0,1
CUST-00190,Female,0,Yes,Yes,26,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),34.61,844.96,Yes,32.5,1.065,899.86,22.2,28.6,1.0,18.9,50.0,24-48,0,1,0
CUST-00191,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.92,1537.85,No,46.6,0.964,1482.36,33.3,42.9,1.0,25.0,25.0,24-48,0,1,1
CUST-00192,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.43,1029.35,No,42.89,1.083,1114.32,11.1,7.1,1.0,15.6,50.0,12-24,0,1,0
CUST-00193,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,102.77,2013.75,No,105.99,0.97,1952.63,11.1,7.1,1.0,12.8,70.0,12-24,0,0,0
CUST-00194,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),58.45,486.36,Yes,60.8,0.961,467.6,11.1,7.1,0.3,34.7,55.0,6-12,0,1,0
CUST-00195,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),55.31,1241.82,No,56.45,0.98,1216.82,11.1,7.1,0.3,42.4,25.0,12-24,0,1,0
CUST-00196,Female,0,Yes,Yes,4,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,74.35,322.79,Yes,80.7,0.921,297.4,33.3,35.7,0.3,36.9,30.0,0-6,0,0,0
CUST-00197,Female,0,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,44.0,2442.0,No,43.61,1.009,2464.0,66.7,78.6,1.0,44.5,25.0,48+,0,0,0
CUST-00198,Female,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,22.67,55.605,No,27.8,0.815,45.34,44.4,50.0,1.0,10.0,55.0,0-6,1,0,1
CUST-00199,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,73.22,1223.05,Yes,67.95,1.078,1317.96,55.6,57.1,1.0,21.1,25.0,12-24,0,0,1
CUST-00200,Male,1,Yes,Yes,5,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,56.13,275.54,Yes,55.11,1.019,280.65,55.6,57.1,1.0,13.9,55.0,0-6,0,0,0
CUST-00201,Male,0,No,No,47,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.03,3219.36,Yes,68.5,0.949,3056.41,22.2,28.6,1.0,30.6,50.0,24-48,0,0,0
CUST-00202,Female,1,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,84.77,1071.75,No,76.55,1.107,1186.78,11.1,7.1,1.0,10.0,50.0,12-24,0,0,0
CUST-00203,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,105.79,503.18,Yes,100.64,1.051,528.95,22.2,14.3,0.3,35.2,75.0,0-6,0,0,0
CUST-00204,Male,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,50.94,1382.41,No,49.37,1.032,1426.32,66.7,71.4,0.1,64.9,0.0,24-48,0,0,0
CUST-00205,Female,0,No,No,61,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,106.64,7152.14,No,117.25,0.91,6505.04,44.4,42.9,0.1,78.8,20.0,48+,0,0,0
CUST-00206,Male,1,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),82.0,5402.25,No,90.04,0.911,4920.0,22.2,14.3,0.1,73.8,25.0,48+,0,1,0
CUST-00207,Female,0,No,No,11,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),112.64,1242.38,Yes,112.94,0.997,1239.04,22.2,28.6,0.1,46.6,75.0,6-12,0,1,1
CUST-00208,Female,0,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.23,3227.8,Yes,76.85,0.966,3117.66,0.0,0.0,1.0,23.3,50.0,24-48,0,0,0
CUST-00209,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,94.11,184.33,Yes,92.16,1.021,188.22,33.3,42.9,1.0,7.8,75.0,0-6,1,0,1
CUST-00210,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,22.1,119.81,No,19.97,1.107,132.6,44.4,42.9,0.1,48.2,30.0,0-6,0,0,1
CUST-00211,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),24.07,585.3,No,23.41,1.028,601.75,66.7,71.4,1.0,27.2,25.0,24-48,0,1,1
CUST-00212,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.93,247.37,Yes,24.74,1.089,269.3,11.1,7.1,1.0,7.8,80.0,6-12,0,0,0
CUST-00213,Male,0,Yes,No,49,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,105.4,4774.33,No,97.44,1.082,5164.6,44.4,50.0,0.3,64.1,20.0,48+,0,0,0
CUST-00214,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,35.26,2085.3,No,33.1,1.065,2221.38,55.6,50.0,1.0,46.1,25.0,48+,0,0,1
CUST-00215,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),37.83,55.605,No,55.6,0.68,37.83,22.2,35.7,0.3,33.0,55.0,0-6,1,1,1
CUST-00216,Male,0,Yes,No,10,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,24.53,254.83,Yes,25.48,0.963,245.3,44.4,42.9,1.0,14.4,55.0,6-12,0,0,1
CUST-00217,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,105.13,2425.64,No,110.26,0.953,2312.86,22.2,28.6,1.0,16.7,70.0,12-24,0,0,0
CUST-00218,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),26.94,759.28,No,25.31,1.064,808.2,55.6,64.3,0.1,63.8,0.0,24-48,0,1,1
CUST-00219,Female,0,No,No,61,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,86.47,5571.16,No,91.33,0.947,5274.67,55.6,57.1,0.1,81.0,0.0,48+,0,0,0
CUST-00220,Male,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),54.18,3190.33,No,54.07,1.002,3196.62,22.2,14.3,1.0,37.2,50.0,48+,0,1,0
CUST-00221,Male,1,Yes,No,35,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,47.39,1778.7,No,50.82,0.933,1658.65,77.8,78.6,0.1,71.0,0.0,24-48,0,0,0
CUST-00222,Male,1,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),100.73,1077.19,Yes,97.93,1.029,1108.03,11.1,7.1,1.0,8.3,100.0,6-12,0,1,0
CUST-00223,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),54.35,2397.81,Yes,51.02,1.065,2554.45,66.7,64.3,1.0,39.5,25.0,24-48,0,1,1
CUST-00224,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,21.01,206.92,No,22.99,0.914,189.09,44.4,50.0,1.0,13.9,55.0,6-12,0,0,1
